CID,IsomericSMILES,Descriptors,Descriptor Count,alcohol,animal,aquatic,earthy,flower,fruity,green,herbal,savory,spices,woody
193527,CC(=O)C1(CC2(C(O1)(OC(O2)(C)C(=O)C)C)O)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
193586,CCCCCCC(CC=O)O,"['herbal', 'savory']",2,0,0,0,0,0,0,0,1,1,0,0
196435,CC1(CCCC2(C1CCC3C2CCO3)C)C,"['animal', 'woody', 'green']",3,0,1,0,0,0,0,1,0,0,0,1
197828,CC1N=C(SC(S1)C)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
198512,CC(C)CC1OC(OC(O1)CC(C)C)CC(C)C,"['flower', 'savory', 'fruity']",3,0,0,0,0,1,1,0,0,1,0,0
205986,CCC=CCC(C=C)O,"['green', 'flower', 'earthy', 'aquatic', 'savory']",5,0,0,1,1,1,0,1,0,1,0,0
206037,CSCCCCCN=C=S,"['green', 'savory']",2,0,0,0,0,0,0,1,0,1,0,0
208861,CCCCCC(=O)OCC=CC,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
208862,CCCCCC(OCCC(C)C)OCCC(C)C,"['green', 'alcohol', 'fruity']",3,1,0,0,0,0,1,1,0,0,0,0
208863,CCCCCC(OCCCC)OCCCC,"['green', 'alcohol', 'fruity']",3,1,0,0,0,0,1,1,0,0,0,0
210704,CCCC(CCO)O,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
212930,CC(=O)C=CC1=CC=CO1,"['savory', 'spices']",2,0,0,0,0,0,0,0,0,1,1,0
215850,CN1CCNC2=CC=CC=C21,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
216439,CC1=CCC(CC1OC(=O)CC(C)C)C(=C)C,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
216442,COC(=O)C1=CC=CC=C1N=CC=CC2=CC=CC=C2,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
219171,CCCCOC(C1=CC=CC=C1)OCCCC,"['herbal', 'savory', 'fruity']",3,0,0,0,0,0,1,0,1,1,0,0
219461,CC1CSSC1,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
219500,CCC(C)(C)C(=O)C(C)(C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
219672,CC(C)CC(=O)CC1=CC=CC=C1,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
219794,CCCC(C(=O)CCC)O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
220010,C[C@H]([C@H](C)O)O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
220036,CCCC(=O)CC(=O)C1=CC=CC=C1,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
220050,C[C@]12CC[C@@H](C1(C)C)C[C@@H]2OC,"['herbal', 'woody']",2,0,0,0,0,0,0,0,1,0,0,1
220080,CCCC(=O)C(CC)C(=O)OCC,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
220674,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C)C(C)C,"['herbal', 'flower', 'earthy', 'fruity', 'aquatic', 'savory']",6,0,0,1,1,1,1,0,1,1,0,0
220771,CC(C)CCOC(=O)C(C(C(=O)OCCC(C)C)O)O,"['alcohol', 'fruity']",2,1,0,0,0,0,1,0,0,0,0,0
221069,CCCOC(=O)CCC(=O)C,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
221166,CCOC(=O)C(C)OC(=O)C,"['alcohol', 'savory', 'fruity']",3,1,0,0,0,0,1,0,0,1,0,0
221169,CC(C=O)C1=CC=C(C=C1)OC,"['earthy', 'flower', 'green']",3,0,0,0,1,1,0,1,0,0,0,0
221393,C1CCC(CC1)CCOC=O,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
221417,CCCCCC(=O)OCCCC1=CC=CC=C1,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
221443,CCC(=O)OCCC1CCCCC1,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
221455,CCC(=O)O[C@@H]1C[C@@H](CC[C@H]1C(C)C)C,"['herbal', 'aquatic', 'flower', 'fruity']",4,0,0,1,0,1,1,0,1,0,0,0
221634,CCOC(=O)CCC1(OCC(O1)C)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
221641,CCCOC(=O)CC1=CC=CC=C1,"['flower', 'savory', 'fruity']",3,0,0,0,0,1,1,0,0,1,0,0
221644,CCOC1=CC=CC=C1C(=O)OCC,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
221663,CC1C(OC(O1)C2=CC=C(C=C2)OC)C,"['herbal', 'flower', 'spices']",3,0,0,0,0,1,0,0,1,0,1,0
221668,CCC1(OCC(C(O1)C(C)C)(C)C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
221691,CCCCCCOC(=O)CC1=CC=CC=C1,"['flower', 'green', 'animal', 'fruity', 'alcohol', 'savory']",6,1,1,0,0,1,1,1,0,1,0,0
221740,CCC(C)C1CCC(CC1)OC(=O)C,"['animal', 'flower']",2,0,1,0,0,1,0,0,0,0,0,0
221785,CC1=CC=C(C=C1)C(=O)C=CC2=CC=CC=C2,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
223944,CCCCOC(=O)C(C)OC(=O)C,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
225856,CC1C(OC(O1)C2=CC3=C(C=C2)OCO3)C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
226249,CC(=O)CSCC1=CC=CO1,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
226486,COC1=CC(=CC(=C1O)OC)CC=C,"['flower', 'savory']",2,0,0,0,0,1,0,0,0,1,0,0
226902,CCCC(C)C(=O)OCC(C)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
226912,CCCC(C)C(=O)OCCC(C)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
226920,CCCCCCOC(=O)C(C)CCC,"['herbal', 'alcohol', 'fruity']",3,1,0,0,0,0,1,0,1,0,0,0
227544,CC(C)CCCOC(=O)C1=CC=CC=C1,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
227829,C[C@H]1CC[C@H](CC2=C1CC[C@@H]2C)C(C)(C)O,"['herbal', 'flower', 'savory']",3,0,0,0,0,1,0,0,1,1,0,0
227875,CCCCCCOC(=O)C(CC)CC,"['herbal', 'alcohol', 'fruity']",3,1,0,0,0,0,1,0,1,0,0,0
228011,CC1(C(O1)C(=O)OC)C2=CC=CC=C2,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
228303,CC(C)C1CCC(CC1)OC(=O)C,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
228340,CCCCCCC1CCC(=O)CC1,"['herbal', 'flower']",2,0,0,0,0,1,0,0,1,0,0,0
228343,C[C@@H]1CC[C@H]([C@@H](C1)OC)C(C)C,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
228548,CC(=O)CC(OC)OC,"['herbal', 'animal', 'aquatic', 'alcohol', 'savory']",5,1,1,1,0,0,0,0,1,1,0,0
228583,CC(=O)CC1=CC=CO1,"['herbal', 'green', 'savory', 'fruity']",4,0,0,0,0,0,1,1,1,1,0,0
228604,CC(=C)CCC(=O)C,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
228739,CCC(=O)OC1=C(C=CC(=C1)C)C(C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
228757,CCCCCCCCCOC=O,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
228769,CCCCCCCCOC(=O)CC(C)C,"['herbal', 'flower', 'green', 'earthy', 'fruity', 'savory']",6,0,0,0,1,1,1,1,1,1,0,0
228776,CCCCCCCOC(=O)C1=CC=C(C=C1)OC,"['alcohol', 'savory', 'fruity']",3,1,0,0,0,0,1,0,0,1,0,0
228927,CC1CC(OC(O1)CCC2=CC=CC=C2)(C)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
228984,CCCC1=CC=C(C=C1)CC(C)C=O,['green'],1,0,0,0,0,0,0,1,0,0,0,0
228986,CCC(CC1=CC=C(C=C1)C(C)C)C=O,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
228987,CC(CC1=CC=C(C=C1)C(C)(C)C)C=O,"['aquatic', 'flower', 'green']",3,0,0,1,0,1,0,1,0,0,0,0
228997,C1CC(CC=C1)C=CC=O,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
229153,CCCCCCCCCCC1OCC(O1)C,"['herbal', 'flower', 'fruity']",3,0,0,0,0,1,1,0,1,0,0,0
229377,CCCCCCC(=O)OCCC,"['green', 'alcohol', 'savory', 'fruity']",4,1,0,0,0,0,1,1,0,1,0,0
229382,CCCCCCCCCCCOC=O,['green'],1,0,0,0,0,0,0,1,0,0,0,0
229384,CCCCCCC(=O)OC1CCCCC1,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
229385,CCCCCCCCCCOC(=O)CC,"['animal', 'aquatic', 'alcohol', 'fruity']",4,1,1,1,0,0,1,0,0,0,0,0
229387,CCCCCCCCCCOC(=O)CCC,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
229659,CCCCCC1OCC(CO1)(C)C,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
229663,COCC1COC(O1)CC2=CC=CC=C2,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
229784,CCCCCCCC(=O)OC(C)CC,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
229888,CCCCCCCC(=O)OCCC1=CC=CC=C1,"['herbal', 'green', 'flower', 'earthy', 'fruity', 'alcohol', 'savory']",7,1,0,0,1,1,1,1,1,1,0,0
230525,CC1C(OC(O1)CC2=CC=CC=C2)C,"['herbal', 'flower', 'earthy', 'fruity']",4,0,0,0,1,1,1,0,1,0,0,0
230920,C[C@]12CC[C@@H](C1(C)C)C[C@@H]2O,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
230921,C[C@@]12CC[C@H](C1(C)C)CC2=O,"['herbal', 'aquatic']",2,0,0,1,0,0,0,0,1,0,0,0
230984,CC(CC1=CC=CC=C1)COC(=O)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
230995,COC1=CC=C(C=C1)C=CC=O,"['flower', 'spices', 'savory', 'fruity']",4,0,0,0,0,1,1,0,0,1,1,0
231168,C1=CC=C(C=C1)CC2=CNC3=CC=CC=C32,"['earthy', 'flower', 'savory']",3,0,0,0,1,1,0,0,0,1,0,0
231325,CCCCC(=O)C1=CC=CO1,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
232444,CCC1=C(C=C(C(=C1[N+](=O)[O-])OC)C(C)(C)C)[N+](=O)[O-],['animal'],1,0,1,0,0,0,0,0,0,0,0,0
234237,CCCCCCC(CCOC(=O)C)O,"['aquatic', 'flower']",2,0,0,1,0,1,0,0,0,0,0,0
235414,C1CCCCCCCOC(=O)CCCCCC1,"['herbal', 'animal', 'fruity', 'savory', 'spices']",5,0,1,0,0,0,1,0,1,1,1,0
236687,CC1COC(O1)C(C)C2=CC=CC=C2,"['herbal', 'green', 'earthy', 'fruity', 'aquatic', 'savory']",6,0,0,1,1,0,1,1,1,1,0,0
237217,CCC(CC(C)C)C(=O)OC(C)C,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
237332,C1=C(OC(=C1)C=O)CO,"['herbal', 'animal', 'aquatic', 'alcohol', 'savory']",5,1,1,1,0,0,0,0,1,1,0,0
237561,CC(=O)CCC1=CC(=C(C=C1)OC)OC,"['flower', 'savory']",2,0,0,0,0,1,0,0,0,1,0,0
238286,CC(=O)OC(C1=CC2=C(C=C1)OCO2)OC(=O)C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
238307,CCCCCC1=CN=CC=C1,"['green', 'earthy']",2,0,0,0,1,0,0,1,0,0,0,0
238498,CCCC(=O)CC(=O)OCC,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
240115,CC1=C(C(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-],['animal'],1,0,1,0,0,0,0,0,0,0,0,0
240119,CC(C)CC(=O)OC(C)(CCC=C(C)C)C=C,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
240120,CCCCOC(CC1=CC=CC=C1)OCCCC,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
240122,C[C@H]1CC[C@H](CC2=C1CC[C@@H]2C)C(C)(C)OC(=O)C,"['herbal', 'flower', 'earthy']",3,0,0,0,1,1,0,0,1,0,0,0
240188,CC(=C1CC=C(C1)C(=O)C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
240230,CC(CCC=C(C)C)CO,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
240437,CC1=C(C(=CC=C1)C(=O)C)O,"['herbal', 'flower']",2,0,0,0,0,1,0,0,1,0,0,0
240925,CC1=CC(=C(C(=C1)OC)O)OC,"['earthy', 'savory', 'spices']",3,0,0,0,1,0,0,0,0,1,1,0
242139,C1=CC=C(C=C1)C(COC=O)OC=O,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
243670,CCCCC(C)OC(=O)CCC,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
243675,CCCC(=O)OCC1=CC=C(C=C1)OC,"['flower', 'fruity', 'savory', 'spices']",4,0,0,0,0,1,1,0,0,1,1,0
243691,CCCCCCCCCCCCOC(=O)C(C)C,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
243783,CCCC(=O)OC1CCCCC1,"['aquatic', 'flower', 'fruity']",3,0,0,1,0,1,1,0,0,0,0,0
243786,CC(C)OC(=O)C1=CC=C(C=C1)OC,"['herbal', 'flower']",2,0,0,0,0,1,0,0,1,0,0,0
243787,CCCOC(=O)C1=CC=C(C=C1)OC,"['flower', 'alcohol']",2,1,0,0,0,1,0,0,0,0,0,0
243793,CCCCCOC(=O)C1=CC=C(C=C1)OC,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
243799,CCCCCC(=O)OCC=CC1=CC=CC=C1,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
243803,CCCCCCCCCCCCOC(=O)CC(C)C,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
244468,CCCC(=O)OCCCCCCCCCC=C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
244473,CC(C)C(=O)OCCCCCCCCCC=C,"['alcohol', 'fruity']",2,1,0,0,0,0,1,0,0,0,0,0
244483,CCCC(=O)O[C@H]1C[C@H]2CC[C@]1(C2(C)C)C,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
245572,CCCCCCCCCCCCOC(=O)CCC,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
245601,CCCCCCC(=O)CC(=O)OCC,"['herbal', 'alcohol']",2,1,0,0,0,0,0,0,1,0,0,0
246089,CCCCCCCC1(OCC(O1)C)C,"['herbal', 'flower', 'fruity']",3,0,0,0,0,1,1,0,1,0,0,0
246728,CCCCCC(=O)CC,"['herbal', 'green', 'earthy', 'animal', 'fruity', 'aquatic', 'savory']",7,0,1,1,1,0,1,1,1,1,0,0
246929,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
247573,CC(=O)O[C@H]1C[C@H]2CC[C@]1(C2(C)C)C,"['herbal', 'woody', 'earthy', 'fruity']",4,0,0,0,1,0,1,0,1,0,0,1
248474,CC1=CC=C(C=C1)CC(=O)O,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
248488,C(CCCCS)CCCCS,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
248755,COC(CCCCCCC(OC)OC)OC,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
249494,CC(CCCC(C)(C)O)CCO,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
249573,CC(C)CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C2(C)C)C,"['herbal', 'green', 'earthy']",3,0,0,0,1,0,0,1,1,0,0,0
249817,CCOC(=O)C(=CC1=CC=CC=C1)C(=O)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
249823,C1CCC(CC1)OCOC2CCCCC2,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
250075,COC(=O)C1CC2CC1C=C2,"['herbal', 'woody']",2,0,0,0,0,0,0,0,1,0,0,1
250096,C/C=C(\C)/C(=O)OCC1=CC=CC=C1,"['earthy', 'flower', 'savory', 'fruity']",4,0,0,0,1,1,1,0,0,1,0,0
251199,CC(C)OC(=O)CC1CCCCC1,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
251209,CCCOC(=O)CCC1CCCCC1,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
251216,CCCC(=O)OCCCOC1=CC=CC=C1,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
251238,CCCCCCCCC(=O)OC1CCCCC1,"['green', 'alcohol', 'fruity']",3,1,0,0,0,0,1,1,0,0,0,0
251513,C1CCC(CC1)OC(=O)C=CC2=CC=CC=C2,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
251529,CC(=CCCC(C)(C=C)OC(=O)CC1=CC=CC=C1)C,"['flower', 'savory']",2,0,0,0,0,1,0,0,0,1,0,0
251530,CCCC(=O)OCC(=C)C,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
251531,C1=CC=C(C=C1)CCOC(=O)C2=CC=CO2,"['flower', 'earthy', 'animal', 'fruity', 'savory']",5,0,1,0,1,1,1,0,0,1,0,0
251532,CC(=CCCC(=CCCC(C)(C=C)OC=O)C)C,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
254373,CC(C)COC1=CC=CC=C1,"['aquatic', 'spices']",2,0,0,1,0,0,0,0,0,0,1,0
254555,CCOC(=O)C1CCC(CC1)C(=O)OCC,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
256028,CCCCC(C1=CC=CC=C1)C(=O)OCC,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
256043,CCOC(=O)[C@@H]1[C@H](O1)C2=CC=CC=C2,"['flower', 'savory', 'fruity']",3,0,0,0,0,1,1,0,0,1,0,0
256071,C1=CC=NC(=C1)CS,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
257962,CC(=C)COC1=CC=C(C=C1)OC,"['herbal', 'flower']",2,0,0,0,0,1,0,0,1,0,0,0
259414,CC(=C)C1=CC=C(C=C1)OC,['spices'],1,0,0,0,0,0,0,0,0,0,1,0
261491,C[C@@H]1[C@H]2C[C@]2(CC1=O)C(C)C,"['herbal', 'woody', 'fruity']",3,0,0,0,0,0,1,0,1,0,0,1
261531,COC(=O)C1CC2CCC1C2,"['herbal', 'woody', 'fruity']",3,0,0,0,0,0,1,0,1,0,0,1
263034,C1=COC(=C1)COCC2=CC=CO2,"['savory', 'earthy']",2,0,0,0,1,0,0,0,0,1,0,0
263167,COC(=O)CCC1=CC=CO1,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
263620,CCOC(=O)C(C)C(C)OC(=O)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
267889,C1OC2=C(O1)C=C(C=C2)CC=O,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
278476,CC(=CCCC(=CCOC(=O)CC(=O)C)C)C,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
279117,CCOC(=O)C1=CC=CC=C1NC(=O)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
280190,CCCC(=O)CCCC(=O)O,"['animal', 'fruity']",2,0,1,0,0,0,1,0,0,0,0,0
280289,CC1=C(N=CS1)CCO,"['animal', 'herbal']",2,0,1,0,0,0,0,0,1,0,0,0
281254,COC(=O)CCCC1=CC=CC=C1,"['flower', 'savory', 'fruity']",3,0,0,0,0,1,1,0,0,1,0,0
285096,CCCCCCCOCC1=CC=CC=C1,"['aquatic', 'flower']",2,0,0,1,0,1,0,0,0,0,0,0
285097,CCCCCCC1(CCC(=O)O1)C,"['aquatic', 'flower', 'spices', 'fruity']",4,0,0,1,0,1,1,0,0,0,1,0
285286,CCOC1=C(C=C(C=C1)C=CC)OC,"['flower', 'savory']",2,0,0,0,0,1,0,0,0,1,0,0
285462,CC(=O)C(C)(C)C1=CC=CC=C1,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
287439,CC(C)CC(=O)OC1CCCCC1,"['animal', 'fruity']",2,0,1,0,0,0,1,0,0,0,0,0
288220,CC(=CCCC(=CCC(=O)C)C)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
288227,CC1CCC=C2C1(CC(CC2)C(=C)C)C,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
289151,CC1(CCCC2(C3C1C(C2=C)CC3)C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
289729,CC1CC(=O)C=C(C2C1CC(=C(C)C)C2)C,"['animal', 'flower']",2,0,1,0,0,1,0,0,0,0,0,0
290132,CCCCCCC(CCC1=CC=CC=C1)O,"['animal', 'flower']",2,0,1,0,0,1,0,0,0,0,0,0
290299,CCOC(=O)COCC1=CC=CC=C1,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
292856,CCCC(C)(C)SSC(C)(C)CCC,"['green', 'savory']",2,0,0,0,0,0,0,1,0,1,0,0
303078,CCCCCC#CC(=O)OC(C)C,['green'],1,0,0,0,0,0,0,1,0,0,0,0
303710,CC1CCSCS1,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
303711,CC1CC(SC(S1)C)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
305551,CCOC(=O)C1CCC(=O)O1,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
307343,COC(=O)C1=CC=CC=C1NC(=O)CC2=CC=CC=C2,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
316203,CC(C)(C)OC(=O)CC1=CC=CC=C1,"['animal', 'fruity']",2,0,1,0,0,0,1,0,0,0,0,0
316627,C1CCC(CC1)CC=O,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
316771,C1=CC=C(C=C1)C=CCOC(=O)C2=CC=CC=C2,"['animal', 'savory', 'fruity']",3,0,1,0,0,0,1,0,0,1,0,0
316794,CC(C1=CC=C(C=C1)OC)C(=O)C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
317052,CCCCCCCCCCOS(=O)C,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
324224,CC(C)C1CCC2(C1C3C2CCC3=C)C,"['herbal', 'earthy']",2,0,0,0,1,0,0,0,1,0,0,0
324305,CCC1=CNC2=CC=CC=C21,"['animal', 'flower']",2,0,1,0,0,1,0,0,0,0,0,0
324382,CCCCCCCC#CC(=O)OC,"['green', 'savory']",2,0,0,0,0,0,0,1,0,1,0,0
324385,CCCCCCCCCC#CC(=O)OC,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
325390,CCCCCCCOCC(=O)O,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
325392,CCCCCCCCOCC(=O)OC,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
328893,CCCCCCOC(=O)C1=CC=C(C=C1)OC,"['flower', 'spices', 'fruity']",3,0,0,0,0,1,1,0,0,0,1,0
329983,CC1CCC2=C(C1)OC=C2C,"['earthy', 'herbal', 'savory']",3,0,0,0,1,0,0,0,1,1,0,0
330573,CC1=CC[C@H](C[C@H]1O)C(=C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
345617,CSCCCC(=O)N,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
346273,C1=CC=C(C=C1)CCCOC(=O)C2=CC=CC=C2,"['herbal', 'green', 'savory']",3,0,0,0,0,0,0,1,1,1,0,0
346281,C1=CC=C(C=C1)OCCOC=O,['spices'],1,0,0,0,0,0,0,0,0,0,1,0
346286,CC(C1=CC=CC=C1)OC=O,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
346429,CC(C)(CCCC1=CC=CC=C1)O,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
347077,C1=CC=C(C=C1)C(=O)OCCOC2=CC=CC=C2,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
347490,CC(C)OCC1=CC=CC=C1,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
347508,CCCCCCCCOCC1=CC=CC=C1,"['flower', 'earthy', 'fruity']",3,0,0,0,1,1,1,0,0,0,0,0
347577,COC1=CC=CC(=C1O)CC=C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
347713,CC(C)CCOC(=O)C1=CC=CC=C1N,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
347744,CC(C)C(=O)OCCC1CCCCC1,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
347794,CCOC1=CC=CC=C1C(=O)OC,"['herbal', 'flower', 'fruity']",3,0,0,0,0,1,1,0,1,0,0,0
347827,CCCC1OCC(O1)CO,"['alcohol', 'savory']",2,1,0,0,0,0,0,0,0,1,0,0
347969,CCC(=O)C1=CC=CC=C1OC,"['flower', 'savory']",2,0,0,0,0,1,0,0,0,1,0,0
348502,CCC(=O)OC1=CC=CC=C1OC,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
348812,CCCCCCC(OCCCC)OCCCC,"['herbal', 'green', 'alcohol']",3,1,0,0,0,0,0,1,1,0,0,0
349945,CCCCCC(=O)OCC(C)OC(=O)CCCCC,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
350107,CCCC(=CC1=CC=CC=C1)C=O,"['animal', 'herbal']",2,0,1,0,0,0,0,0,1,0,0,0
357772,CCOC(=O)CCCO,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
380816,CC1=C(CC(CC1=O)C(=C)C)O,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
381152,CC1=CC(=O)C(=C(C)C)CC1,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
390807,CC1=CC(=O)OC2=C1C=CC(=C2)OC,"['herbal', 'savory']",2,0,0,0,0,0,0,0,1,1,0,0
399848,CSCSCSC,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
415606,C1=CC=C(C=C1)C2C(O2)C(=O)O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
429065,CCOC(=O)/C=C/C,"['alcohol', 'savory', 'fruity']",3,1,0,0,0,0,1,0,0,1,0,0
439223,CC(CCC=C(C)CCC=C(C)C)CCO,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
439250,CC1=CC[C@H](CC1)C(=C)C,"['herbal', 'woody', 'fruity']",3,0,0,0,0,0,1,0,1,0,0,1
439263,C[C@@H]1CC[C@H]([C@H](C1)O)C(C)C,"['animal', 'herbal', 'aquatic']",3,0,1,1,0,0,0,0,1,0,0,0
439568,CC1(C2CCC1([C@H](C2)O)C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
439570,CC1=CC[C@H](CC1=O)C(=C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
439711,C[C@]12CC[C@H](C1)C([C@H]2O)(C)C,"['herbal', 'green', 'earthy', 'woody', 'fruity', 'aquatic']",6,0,0,1,1,0,1,1,1,0,0,1
