CID,IsomericSMILES,Descriptors,alcohol,animal,aquatic,earthy,flower,fruity,green,herbal,savory,spices,woody
54142174,CCCCC=COC(=O)CCC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
54155447,CCC=CC(=O)OC(C)C,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
54159794,C1CC2C(C1)C3CC2CC3CC=O,"['flower', 'aquatic', 'green', 'fruity']",0,0,1,0,1,1,1,0,0,0,0
54183651,CCOC(C)CC(C)C,"['green', 'herbal', 'aquatic', 'fruity']",0,0,1,0,0,1,1,1,0,0,0
54218326,CCCCCCOC(=O)CCCC1CCCCC1,"['green', 'herbal', 'fruity']",0,0,0,0,0,1,1,1,0,0,0
54239805,CCC=C(C)OC=O,"['green', 'alcohol', 'aquatic', 'fruity']",1,0,1,0,0,1,1,0,0,0,0
54272351,CC1=CC(=O)CCCCCCCCCCCC1,['animal'],0,1,0,0,0,0,0,0,0,0,0
54281757,CC(C)COC(=O)CC(C)SC,['fruity'],0,0,0,0,0,1,0,0,0,0,0
54289683,CCCCCCCCC=CC(=O)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
54319236,CC1CCCC(C=C1C=CC(=O)C)(C)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
54329025,CC(C)CC(=O)C=CC=C(C)CCC=C(C)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
54383830,CC1=CC(C(CC1)C(C)C)S,"['aquatic', 'fruity']",0,0,1,0,0,1,0,0,0,0,0
54393620,CC=CC(=O)C1=C(CCCC1)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
54394520,CC=CCC1=CC=C(C=C1)OC,"['spices', 'herbal']",0,0,0,0,0,0,0,1,0,1,0
54395009,CCC1(CSSS1)CC,['savory'],0,0,0,0,0,0,0,0,1,0,0
54421029,CCCCCCCCC=CC(=O)OCCCC,['fruity'],0,0,0,0,0,1,0,0,0,0,0
54437003,CC=CCSC(C(C)C)C(=O)CC(C)C,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
54442944,CCCC(=CCOC(=O)C)C,"['green', 'flower', 'fruity']",0,0,0,0,1,1,1,0,0,0,0
54449870,CCCCC=COC(=O)C(C)C,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
54465990,CC(C)CC=CO,['green'],0,0,0,0,0,0,1,0,0,0,0
54478923,CCCCCCCCCC=COC(=O)C,"['flower', 'savory', 'fruity']",0,0,0,0,1,1,0,0,1,0,0
54531251,CCCCCCCCCC=CC(=O)OC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
54543211,CCCCCCCCC=CC(=O)OCCC(C)C,"['flower', 'alcohol', 'fruity', 'green', 'herbal']",1,0,0,0,1,1,1,1,0,0,0
54670067,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,['green'],0,0,0,0,0,0,1,0,0,0,0
54682930,C1=CC=C2C(=C1)C(=CC(=O)O2)O,"['herbal', 'savory']",0,0,0,0,0,0,0,1,1,0,0
55253565,CCCCCCCC1C(O1)C=O,['fruity'],0,0,0,0,0,1,0,0,0,0,0
55295881,CCCC1=C(SC(=N1)CC)CC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
56597780,CC1=C(C=C(C=C1)C(C)C)OC=O,['green'],0,0,0,0,0,0,1,0,0,0,0
56618482,COC1=CC=CC=C1CC2CC2,['spices'],0,0,0,0,0,0,0,0,0,1,0
56841839,CC(=O)C1CCCC/C=C\C1,"['herbal', 'fruity']",0,0,0,0,0,1,0,1,0,0,0
56842481,C[C@@H]1C[C@@H]([C@@H](C=C1)C)C=O,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
56843050,CCC1C(=NC(S1)CC(C)C)C,['savory'],0,0,0,0,0,0,0,0,1,0,0
56843582,CC(=CCCC(C)(C=C)OC(=O)N(C)C)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
56924101,CC(C)C1=CCC(C=C1)CO,['herbal'],0,0,0,0,0,0,0,1,0,0,0
56959606,CC1=C(C(CCC1)(C)C)CC[C@@H](C)O,"['flower', 'animal']",0,1,0,0,1,0,0,0,0,0,0
56960321,CC1=CCC2(CCC1C2)C,"['flower', 'green']",0,0,0,0,1,0,1,0,0,0,0
56969824,CC1CCC(C(C1)C(=O)NCCC2=CC=CC=N2)C(C)C,['aquatic'],0,0,1,0,0,0,0,0,0,0,0
57009973,CCC(C)C(=O)OCC(C)OC(=O)C(C)CC,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
57066596,CCOC(C(=CC1=CC=CC=C1)C)OCC,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
57078752,C1=COC(=C1)COCC2=CC=CS2,['green'],0,0,0,0,0,0,1,0,0,0,0
57081845,CC1=C(C(CCC1)(C)C)C=CC(=CC(=O)C)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
57090934,CCCC(C)C(=O)OC(C)CCC,['fruity'],0,0,0,0,0,1,0,0,0,0,0
57250522,CCC1=C(SC(=N1)C)CC,"['green', 'savory', 'earthy']",0,0,0,1,0,0,1,0,1,0,0
57347853,CC(C)CCOC(C(C)C)OCCC(C)C,"['green', 'savory', 'alcohol', 'aquatic']",1,0,1,0,0,0,1,0,1,0,0
57347944,CC(C)CCOC(CC(C)C)OCCC(C)C,"['green', 'savory', 'alcohol']",1,0,0,0,0,0,1,0,1,0,0
57349573,CC(=CC(=O)C=C1COC1=O)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
57350395,CCCCC(CC=O)SC,"['green', 'savory']",0,0,0,0,0,0,1,0,1,0,0
57355543,CCCCCCOC(CCCCC)OCCC(C)C,"['green', 'alcohol', 'fruity']",1,0,0,0,0,1,1,0,0,0,0
57357659,CCCCC=CC1C(CC(=O)O1)C,"['green', 'savory']",0,0,0,0,0,0,1,0,1,0,0
57358374,CC1C(OC(O1)C2=CC(=C(C=C2)O)OC)C,['savory'],0,0,0,0,0,0,0,0,1,0,0
57358937,CCCC(=NO)C(C)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
57359664,CCCCCCC=CC(=O)OCC=C,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
57360027,CCCCCCCCCCOC(=O)C=CC1=CC=CC=C1,['herbal'],0,0,0,0,0,0,0,1,0,0,0
57371062,CCCCCC(C)OC(=O)CC(C)C,"['green', 'herbal', 'alcohol', 'fruity']",1,0,0,0,0,1,1,1,0,0,0
57373560,CC1C(CCO1)OC(=S)C,['savory'],0,0,0,0,0,0,0,0,1,0,0
57375717,C[C@H](C(=O)OCCC(C)CCC=C(C)C)O,['flower'],0,0,0,0,1,0,0,0,0,0,0
57376796,CCCCC(CCC)OC(=O)CC(=O)C,"['green', 'flower', 'herbal', 'alcohol']",1,0,0,0,1,0,1,1,0,0,0
57417966,CC/C=C\C(=O)C(OC)OC,"['herbal', 'earthy']",0,0,0,1,0,0,0,1,0,0,0
57429407,CC(C)(C)C1=CC=CC(=C1)CCC=O,['flower'],0,0,0,0,1,0,0,0,0,0,0
57458171,CCCCCCCOC(=O)CCC(C)C,"['herbal', 'alcohol', 'fruity']",1,0,0,0,0,1,0,1,0,0,0
57483300,CCCC1CC(CCO1)(C)OC(=O)C,"['flower', 'herbal', 'fruity']",0,0,0,0,1,1,0,1,0,0,0
57495095,CCC(CC)C(=O)N(C)C1=CC=CC(=C1)C,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
57509241,CCOC(=O)CCCCSC,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
57591433,CC(CCCCC=O)C=C(C)C,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
57759198,CCOC(=O)CC(=O)OC(C)C1CCCC(C1)(C)C,"['animal', 'aquatic', 'fruity']",0,1,1,0,0,1,0,0,0,0,0
58105461,CCCCCCCCCCOC(=O)CCC(C)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
58165301,CCC1N=C(CS1)C,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
58265243,CCC1=CC=C(C=C1)C/C=C/OC,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
58960730,CCC(CC)CC(=O)OC,['fruity'],0,0,0,0,0,1,0,0,0,0,0
59018943,CC1C(C2CCCC3C2(C1(C)C)CC(O3)(C)C)(C)C,['animal'],0,1,0,0,0,0,0,0,0,0,0
59309454,CC1CCOC(S1)C2CCCCC2,"['herbal', 'savory', 'fruity']",0,0,0,0,0,1,0,1,1,0,0
59502399,CC(C)CCCC(=O)OCC(C)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
59504267,CCOC(=O)C#CCCC=C(C)C,['green'],0,0,0,0,0,0,1,0,0,0,0
59609863,CCCCCC1CCC(=O)OC1,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
59744161,CCOC(=O)C(C)CSC,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
59847877,C[C@H]1CC[C@@H]([C@@H](C1)NC(=O)C2CC2)C(C)C,['savory'],0,0,0,0,0,0,0,0,1,0,0
59870763,CC/C=C\CCOCC(=C)C,"['green', 'flower', 'aquatic', 'fruity']",0,0,1,0,1,1,1,0,0,0,0
59912546,CCCCCCCCOC(=O)CCC(C)C,"['green', 'alcohol', 'fruity']",1,0,0,0,0,1,1,0,0,0,0
60150197,CC/C=C\CCOC(=O)C=CC1=CC=CC=C1,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
62692338,CCCCCCC(=O)CSC,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
63411783,CCCCCCCCC(=O)C1=CC=C(C=C1)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
63629802,CCOC(CCOCCC(C)C)OCC,"['herbal', 'aquatic']",0,0,1,0,0,0,0,1,0,0,0
65130002,CCCCCC(=O)CSCCC,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
65147207,CCCCCCCCCC(C)(C1=CC=CC=C1)O,['herbal'],0,0,0,0,0,0,0,1,0,0,0
65916422,CCOC(=O)C1C(O1)(C)C2=CC=C(C=C2)OC,"['spices', 'herbal', 'fruity']",0,0,0,0,0,1,0,1,0,1,0
66026407,CCCCCCCC1(CC1)C(=O)O,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
66439401,CCC(C1=CC=C(C=C1)OC)C(=O)C,"['flower', 'herbal', 'fruity']",0,0,0,0,1,1,0,1,0,0,0
66695403,CC(C)CC1OCC(CO1)O,['fruity'],0,0,0,0,0,1,0,0,0,0,0
66731260,C[C@@H]1CC[C@@H]2[C@@]13C[C@H](C2(C)C)C4(C(C3)OC(O4)(C)C)C,['animal'],0,1,0,0,0,0,0,0,0,0,0
66769843,CC(C)C=C(C)C(C)OC(C)(C)COC(=O)C1CC1,"['animal', 'fruity']",0,1,0,0,0,1,0,0,0,0,0
66808773,CCCCCCCC=C1CCCC1=O,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
66824687,CC(C)C1=CCC(C=C1)COC(=O)C,"['herbal', 'fruity']",0,0,0,0,0,1,0,1,0,0,0
66824966,C/C=C(\C)/C(=O)OCC=CC1=CC=CC=C1,"['green', 'flower', 'herbal']",0,0,0,0,1,0,1,1,0,0,0
66924057,CCCCCCCC1CCC(CC1)O,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
66930827,CC(=C)C(=O)C(C)(C)C1=CC=CC=C1,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
66963592,CC1C(C=C2C1(C=CCC2(C)C)C)O,['fruity'],0,0,0,0,0,1,0,0,0,0,0
66974036,CC12CCC(C1)C(C(=O)C2)(C)CC=C,"['fruity', 'animal']",0,1,0,0,0,1,0,0,0,0,0
67159296,CCCC1=CC=C(C=C1)CC=COC,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
67159299,CC(C)CC1=CC=C(C=C1)CC=COC,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
67159371,CC1=CC=C(C=C1)CC=COC,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
67253664,CCCCCCCC(=O)OC1CC(CCC1C(C)C)C,"['flower', 'herbal']",0,0,0,0,1,0,0,1,0,0,0
67302335,C=CCC1=CC=C2C(C1)OCO2,"['flower', 'spices', 'earthy']",0,0,0,1,1,0,0,0,0,1,0
67402896,CC1=CCCC(C1CC(C)(C)C#N)(C)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
67426523,C1CCCC(=O)CCCCCC=CC=CCC1,['animal'],0,1,0,0,0,0,0,0,0,0,0
67480810,CCC=CCC(C)OC(=O)C1=CC=CC=C1O,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
67531795,CC(=O)OC(C=CC1=CC=CC=C1)OC,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
67890804,CC(C)C1(CCCCC1)OC(=O)C,"['herbal', 'fruity']",0,0,0,0,0,1,0,1,0,0,0
67973173,COC(=O)C1CC2CC1C3C2C=CC3,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
68031543,CC1=C(OC(=N1)C)CC(C)C,"['green', 'savory', 'earthy']",0,0,0,1,0,0,1,0,1,0,0
68161955,CC1(CC2=CN=CN=C2C3C14CCC(C4)C3(C)C)C,['animal'],0,1,0,0,0,0,0,0,0,0,0
68161970,C[C@H]1C(C2=C(C1(C)C)C3=NC=NC=C3CC2)(C)C,"['flower', 'animal']",0,1,0,0,1,0,0,0,0,0,0
68411792,C1CCCCC=CC(=O)OCCCC1,"['herbal', 'fruity']",0,0,0,0,0,1,0,1,0,0,0
68449596,CC(=CC1=CC=CC=C1)C(OC)OC,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
68575400,C=CCOC(CC1=CC=CC=C1)OCC=C,['green'],0,0,0,0,0,0,1,0,0,0,0
68575757,CCCCCOC(CC1=CC=CC=C1)OCCCCC,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
68668897,CC(=CCC/C(=C/COC(=O)C1=CC=CC=C1O)/C)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
68964423,CCC1=C(C(C(CC1=O)C)(C)C)C,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
68968644,CC(C)CCOC(=O)CCCC1=CC=CO1,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
68968648,CC(OC)OC(C)OCC1=CC=CC=C1,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
68985354,CC(=CCC/C(=C/COC(=O)C=CC1=CC=CC=C1)/C)C,"['flower', 'animal']",0,1,0,0,1,0,0,0,0,0,0
70017950,CCOC1=C(C=CC(=C1)C=CC)OC,['savory'],0,0,0,0,0,0,0,0,1,0,0
70129520,C1CCCCCCC(=O)COCCCCCC1,['animal'],0,1,0,0,0,0,0,0,0,0,0
70372661,CCOC(=O)CC1CCC2CCCCC2C1,['fruity'],0,0,0,0,0,1,0,0,0,0,0
70418333,CCCCCC(OCC(C)C)OCC(C)C,"['green', 'alcohol', 'fruity']",1,0,0,0,0,1,1,0,0,0,0
70678558,CC1=CC[C@H]2[C@H]3C1[C@]2(CC[C@H]3C(C)C)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
71049629,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)CCC(=O)N(C)C)C(C)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
71321980,CC(C)CCC1CCC(=O)O1,"['herbal', 'savory', 'animal']",0,1,0,0,0,0,0,1,1,0,0
71326916,CC=CC(C)(CCC=C(C)C)O,['flower'],0,0,0,0,1,0,0,0,0,0,0
71332160,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C=O,['animal'],0,1,0,0,0,0,0,0,0,0,0
71336630,CCCCCCCC(=NO)C,"['green', 'flower', 'aquatic']",0,0,1,0,1,0,1,0,0,0,0
71349943,CCC(C)C(=O)OCC(CC=C(C)C)C(=C)C,"['herbal', 'fruity']",0,0,0,0,0,1,0,1,0,0,0
71349956,CCCCCC=CO,['fruity'],0,0,0,0,0,1,0,0,0,0,0
71355598,CCCCC=CC(=O)C(C)C,"['herbal', 'aquatic', 'fruity']",0,0,1,0,0,1,0,1,0,0,0
71355600,CC1CCC2C(C1)C(CCC2(C)O)C(C)C,['animal'],0,1,0,0,0,0,0,0,0,0,0
71356437,COC(=O)CC(CC(=O)[O-])(C(=O)[O-])O,"['aquatic', 'fruity']",0,0,1,0,0,1,0,0,0,0,0
71356702,CC(C)(CCCC(=C)C=C)OC,"['woody', 'herbal']",0,0,0,0,0,0,0,1,0,0,1
71364274,CCCCCCCCCCCC(=O)OC(C)CCC,['alcohol'],1,0,0,0,0,0,0,0,0,0,0
71365524,CC1=C(C(CCC1)(C)C)CC(=O)C,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
71366249,CCCCC=CC=CO,"['green', 'savory']",0,0,0,0,0,0,1,0,1,0,0
71391764,CCCCOC(=O)C(CC)C(=O)[O-],['alcohol'],1,0,0,0,0,0,0,0,0,0,0
71391970,CC(=O)C=CC1(CCC=CC1)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
71397942,CCCCCCCC=CC=CO,"['green', 'savory', 'herbal']",0,0,0,0,0,0,1,1,1,0,0
71398367,CC1=CC(=C(O1)C)SSCCC(C)C,['savory'],0,0,0,0,0,0,0,0,1,0,0
71406239,CCOC(C)C1=NC=CN=C1,"['savory', 'earthy']",0,0,0,1,0,0,0,0,1,0,0
71406836,CCCCCCC(C)OC(=O)C(C)C,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
71407321,CCCCCCC=CCC(=O)OCC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
71409423,CCCCOOC(=O)C1=CC=CC=C1O,"['green', 'flower', 'fruity']",0,0,0,0,1,1,1,0,0,0,0
71434979,CCOC(=O)C=C(CC(=O)[O-])C(=O)[O-],"['savory', 'alcohol', 'fruity']",1,0,0,0,0,1,0,0,1,0,0
71438214,CC(C)C(=O)SCC=C(C)C,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
71442458,CCCCCCCC1C(CCC1=O)C,"['flower', 'herbal', 'fruity']",0,0,0,0,1,1,0,1,0,0,0
71443682,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C#N,['animal'],0,1,0,0,0,0,0,0,0,0,0
71443963,CCC[C@@H](CC=O)S,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
71443964,CCC[C@H](CC=O)S,['savory'],0,0,0,0,0,0,0,0,1,0,0
71445559,CCCCCC=CC=CO,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
71553170,CC1=C(C(CCC1)(C)C)CC[C@H](C)O,"['flower', 'animal']",0,1,0,0,1,0,0,0,0,0,0
71586903,CC(=C)C(CC(=O)O)CC(=O)O,['savory'],0,0,0,0,0,0,0,0,1,0,0
71586960,CCCCC/C=C\CCOC(=O)C,"['green', 'herbal', 'aquatic', 'fruity']",0,0,1,0,0,1,1,1,0,0,0
71587038,C[C@@H]1CC(=O)C[C@H]2[C@]1(C[C@@H](CC2)C(=C)C)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
71587144,CCCCCCCCCC(=O)OCC1=CC=CO1,['savory'],0,0,0,0,0,0,0,0,1,0,0
71587152,CC(C)/C=C(/CSC)\C=O,['herbal'],0,0,0,0,0,0,0,1,0,0,0
71587277,C[C@@H]1CCC2=C(C(=O)OC2=C1)C,['spices'],0,0,0,0,0,0,0,0,0,1,0
71587283,CCCCOC(=O)/C=C/SC,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
71587306,CC/C=C\C/C=C\CCOC(=O)C,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
71587339,CC1=C(N=CS1)CCOC=O,['savory'],0,0,0,0,0,0,0,0,1,0,0
71587372,CC(C(=O)OCC1CCCO1)S,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
71587376,CCC(C)/C=C(/CSC)\C=O,"['herbal', 'savory']",0,0,0,0,0,0,0,1,1,0,0
71587434,C[C@H]1N2CCC[C@H]2S[C@H](S1)C,['savory'],0,0,0,0,0,0,0,0,1,0,0
71587448,CC1COC(O1)C2=CCC(CC2)C(=C)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
71587538,CCCCCC(=O)SCC=C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
71587638,CC/C=C\C/C=C/CCOC(=O)C,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
71587678,CC1C(CCO1)SSC2=C(OC=C2)C,['savory'],0,0,0,0,0,0,0,0,1,0,0
71587703,CC1=C(C=CO1)SSCSC,['savory'],0,0,0,0,0,0,0,0,1,0,0
71587758,C[C@@H](C=O)[C@@H]1CC[C@](O1)(C)C=C,['aquatic'],0,0,1,0,0,0,0,0,0,0,0
71587815,CC(C)CCCOC(=O)CC(C)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
71587851,CCC/C=C/C1OCC(CO1)O,"['green', 'aquatic']",0,0,1,0,0,0,1,0,0,0,0
71587866,CC1=C(C=CO1)SC(C)CC=O,['savory'],0,0,0,0,0,0,0,0,1,0,0
72770338,CC1=CCCC(C1C=CC=O)(C)C,"['flower', 'herbal']",0,0,0,0,1,0,0,1,0,0,0
73045098,CC1CC(=O)CC2C1(CC(CC2)C(C)C)C,"['animal', 'savory', 'fruity', 'green', 'herbal', 'aquatic']",0,1,1,0,0,1,1,1,1,0,0
73164511,CC(=CC(=O)C=CC1=CC=CC=C1)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
73197250,CC=CC=CCC(=O)OC(C)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
73456809,CCC1C(=NC(S1)C(C)CC)C,['savory'],0,0,0,0,0,0,0,0,1,0,0
73555259,CCCCCCCC=CC(=O)OCCCC,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
73604801,CCCCC=COC(=O)C=CC1=CC=CC=C1,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
73677745,CCCCCCC=CC=CO,['fruity'],0,0,0,0,0,1,0,0,0,0,0
73811382,CCC=C(C)SC,['savory'],0,0,0,0,0,0,0,0,1,0,0
73829420,CC=C(C)CCC(=O)OC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
73997463,CCCCCC(=C(C)O)C,"['flower', 'herbal']",0,0,0,0,1,0,0,1,0,0,0
73997464,CCCCCCC(=C(C)O)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
74689675,C1CCC2CC(CCC2C1)C(=O)[O-],"['green', 'woody', 'animal']",0,1,0,0,0,0,1,0,0,0,1
74934545,CCCCOC1=C(C=C(C=C1)C=CC)OC,['flower'],0,0,0,0,1,0,0,0,0,0,0
75219341,CCOCOCC=CC1=CC=CC=C1,['flower'],0,0,0,0,1,0,0,0,0,0,0
75987722,CC(=CCCC(=CCCC(C)(C1CO1)O)C)C,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
76551229,CC(C)CC=COC(=O)C,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
76666251,CCC=CCCC(=O)OCC(C)C,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
76852387,CCC1CCC2=NC=CN=C12,"['savory', 'earthy', 'animal']",0,1,0,1,0,0,0,0,1,0,0
76959240,CC[C@]1([C@@]2(CC[C@@H](C2)C1(C)C)C)O,['earthy'],0,0,0,1,0,0,0,0,0,0,0
77134639,CC(CC/C=C(/C)\CO)CCO,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
78058497,CC1CCC=CCCCCCCCCCC(=O)C1,['animal'],0,1,0,0,0,0,0,0,0,0,0
78062915,CC1(CC(C=C2C13CCC(C3)C2(C)C)OC)C,"['herbal', 'fruity', 'animal']",0,1,0,0,0,1,0,1,0,0,0
78122470,CCC=CCCCC1CCCC(=O)O1,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
78122509,CC(C)C=C(CSC)C=O,['savory'],0,0,0,0,0,0,0,0,1,0,0
78411064,CCCCCC(=CC1=CC=CC=C1)C#N,"['green', 'herbal', 'earthy', 'savory']",0,0,0,1,0,0,1,1,1,0,0
79001636,CC(C)C(=CC1=CC=CO1)C=O,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
79014775,CCC(=CC1=CC=C(C=C1)C(C)C)C=O,['alcohol'],1,0,0,0,0,0,0,0,0,0,0
79017038,CC(C)C1=CC=C(C=C1)C=C(C=O)C(C)C,"['flower', 'green']",0,0,0,0,1,0,1,0,0,0,0
80558711,CCCCCC1(C(O1)C(=O)OCC)C,"['alcohol', 'fruity']",1,0,0,0,0,1,0,0,0,0,0
82111910,COC1=C(C=CC(=C1)C(=O)CC=C)O,['savory'],0,0,0,0,0,0,0,0,1,0,0
83043387,CCCC(CO)C(=O)OCC,['fruity'],0,0,0,0,0,1,0,0,0,0,0
83157785,CC1CCC(=O)C(C1)CCCC(C)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
85377469,CC(=C)C=COC(=O)C1=CC=CC=C1,"['flower', 'herbal']",0,0,0,0,1,0,0,1,0,0,0
85423699,CCOC(=S)C=CC,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
85423807,CCCCC(C)OC(=O)C1=CC=CO1,"['animal', 'savory', 'earthy', 'fruity', 'herbal', 'aquatic']",0,1,1,1,0,1,0,1,1,0,0
85431481,CCCCC=COC(=O)C1=CC=C(C=C1)OC,"['green', 'flower', 'spices', 'fruity']",0,0,0,0,1,1,1,0,0,1,0
85445514,CCCCCCCC=CO,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
85517881,CC1C(=O)C=C2C1(C=CCC2(C)C)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
85520482,CC(CC1=CC=CC=C1)C(OC)OC,['flower'],0,0,0,0,1,0,0,0,0,0,0
85547072,CC(=CC=C1C2CCC(C2)C1(C)C)C=O,['green'],0,0,0,0,0,0,1,0,0,0,0
85618518,C1=CC=C(C=C1)CCOC(=O)C(=O)[O-],['aquatic'],0,0,1,0,0,0,0,0,0,0,0
85644846,CCCCCCC(C=O)S,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
85981774,CCCCCC(C=C)OO,"['savory', 'aquatic']",0,0,1,0,0,0,0,0,1,0,0
86104667,CC(=C)C(CCC(=C)C=C)CO,['flower'],0,0,0,0,1,0,0,0,0,0,0
86111447,C1=CC=C(C=C1)CCOC(=O)CS,"['flower', 'herbal', 'savory']",0,0,0,0,1,0,0,1,1,0,0
86125677,CC(C)CCCC(C)CCCC(=CC=O)C,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
86130267,CC(=CCCC(C)(C)C(=O)O)C,"['green', 'herbal', 'fruity']",0,0,0,0,0,1,1,1,0,0,0
86144922,CCOC1=C(C=C(C=C1[N+](=O)[O-])C=O)C(C)(C)C,['animal'],0,1,0,0,0,0,0,0,0,0,0
86194442,CCCCCCC(C(=O)OCC)OC(=O)C,"['alcohol', 'fruity']",1,0,0,0,0,1,0,0,0,0,0
86250565,CCCC(C)OC(=O)C(C)O,"['savory', 'alcohol', 'fruity']",1,0,0,0,0,1,0,0,1,0,0
86258175,CC(=O)COC(=O)CCC(=O)OCC(=O)C,"['savory', 'alcohol', 'fruity']",1,0,0,0,0,1,0,0,1,0,0
